-125.0,18,6.93848784535
-139.5,31,7.75416000823
-101.0,44,8.41640720277
-119.0,13,7.13639425211
357.25,39,11.8920060951
-92.55,34,10.5061939423
-117.0,13,8.15982466961
-102.0,2,-25.309167713
-133.25,30,9.05149034356
-105.85,5,-5.87262175113
-111.0,7,7.44223692503
-26.25,50,8.86664438363
-166.1,53,7.54226181796
-137.0,29,8.91313470471
-90.25,27,10.7097198542
-124.0,16,7.7515288108
-112.0,8,7.23824603107
-116.85,12,7.37086539411
-139.4,32,7.66225256155
-110.4,9,6.50181012652
-115.8,24,7.80518526776
-106.0,4,7.00888623697
-20.05,24,16.2041791523
-96.0,35,13.4219492217
-47.05,47,10.0538218544
-122.0,16,6.97063777929
-93.65,28,14.8122544855
-64.65,28,19.4163526879
-115.0,11,7.27171175734
-82.25,25,14.6908065024
-80.4,50,20.3932057455
-114.9,13,11.0299051757
-109.0,7,10.3565787916
-119.0,11,8.40120335494
-120.65,56,16.3376842052
-116.0,11,13.6720946508
-116.0,11,14.1830581798
-144.0,34,10.0303200875
-170.0,66,10.8185409525
-113.5,19,8.30195234753
-111.2,11,14.2539793144
-44.7,74,16.2103696411
-133.75,28,12.9340175928
-73.75,20,25.6796390006
-74.8,24,25.3575937983
-116.8,18,10.2766475535
-94.0,37,20.3286422843
-102.0,2,-24.40195778
-61.55,16,24.6970736089
8.25,43,15.4932722978
-72.5,25,16.8403648689
-116.0,12,12.3519650527
-116.1,18,12.8708552602
-18.55,19,23.5648157531
-71.25,19,20.8937589606
-111.2,11,8.06130201833
-83.55,51,14.5899677066
-129.5,31,24.6315920627
-81.6,45,14.2326100731
-117.7,15,10.6273659868
-114.2,12,14.5014613394
-120.0,17,10.7411556804
-195.9,80,18.56933022
-121.9,18,10.149619349
-61.15,15,10.6905730692
-23.2,23,14.8307067162
-171.2,70,10.9431622546
-134.3,25,15.4713053867
-139.25,59,18.0303200192
-81.25,94,14.5969735376
-80.0,75,14.0340318996
-86.5,56,22.0367697508
-268.5,114,18.530830536
-106.0,4,6.90925387495
-108.9,11,10.7075030428
-123.0,15,11.0496567666
-116.0,12,7.5432976263
-110.0,8,3.1363324425
38.8,66,14.9633687937
-115.25,50,18.2072217417
-125.9,24,7.65006702921
-157.85,49,14.9718254445
-118.25,43,16.3831757913
-185.0,61,8.56269800555
-113.5,13,11.8922653991
-147.0,33,9.59812469081
-195.0,75,14.5902244374
-125.0,21,8.95253382087
-131.0,21,8.96317790242
-228.0,94,11.6627995376
-204.0,78,10.6281605706
-107.0,5,7.55716025334
-105.8,7,8.52053392547
-113.0,9,7.08936435565
-88.25,27,15.0961298172
-132.0,23,8.81558773328
-146.0,35,13.3481524361
-84.3,37,12.0841031417
-112.0,8,8.4255890021
-105.8,7,8.84835620237
-74.3,25,16.181758595
-124.0,19,9.19659538996
-108.2,10,8.54034214746
-163.8,49,13.489208635
7.75,55,15.8866487927
-73.5,25,16.8734674202
17.75,37,17.8201446026
-9.8,59,18.6228293098
-112.0,12,8.08252860789
-105.1,6,-1.6368382575
-110.6,12,8.42108599753
-15.4,22,26.3966786372
-27.5,59,15.9443491085
-115.0,13,11.7205961507
-24.0,22,20.2873668204
-26.6,44,14.6851072577
-16.15,14,31.7846597216
-115.1,12,4.18851725457
-63.8,28,24.9654012551
-209.35,9,9.68375112305
-116.85,12,7.74453901169
-87.6,40,20.1695188358
-55.3,29,37.5350065129
-112.0,8,7.36477843688
0.2,59,22.0874964153
-111.65,11,15.6356755489
-11.2,67,22.7337276821
-149.85,47,9.43478300845
-97.25,40,22.3236326252
-50.5,49,20.7791853038
-115.5,16,11.467572609
-120.95,34,19.7043970718
-29.45,29,20.8196308244
-55.1,69,18.4048441296
-119.5,16,24.0915491832
-146.45,101,10.7958429894
-125.65,39,8.93381283059
-62.6,54,22.0777305727
346.55,66,17.4714391197
-53.0,70,18.2851588084
-60.9,14,26.4365522784
-112.0,10,24.7487317388
-7.9,58,17.9955538638
-54.35,63,18.2857763762
-117.0,11,13.0827735806
-116.35,24,15.7904365105
-17.55,24,23.1419233573
-99.5,37,30.570618094
-148.5,38,20.2166671407
-114.0,49,22.7913258746
-0.6,72,17.3314297275
-23.05,35,19.2580688689
-87.2,57,11.5563408713
-136.8,41,18.3574692055
-18.3,15,34.3125416324
-2.3,55,18.3995444507
-45.9,111,22.0521679679
-22.25,58,21.7006508962
-28.4,28,23.8742492057
-88.9,90,21.1097188601
-31.55,73,33.2729747969
-118.3,58,31.8888443164
-82.75,61,33.6153518317
-159.2,86,28.4398221969
-66.7,19,24.3707206907
355.9,42,30.0759395734
-119.0,17,19.983646506
-115.2,11,5.30494674284
-130.25,33,26.5356399768
-53.7,59,29.5624832295
-148.25,41,24.9623279868
-143.65,58,17.0510454213
-57.6,47,21.6330694944
-34.45,63,25.269562006
159.85,37,26.2587642045
61.5,141,25.1779127455
-0.9,45,26.8506090474
-30.2,39,21.4577940952
-148.0,36,20.0514384373
-22.2,96,26.5409264276
-221.65,92,18.1607312088
-121.7,140,21.6741346717
-131.0,67,21.0986851255
-125.0,21,15.7091491415
-149.4,33,19.0843152819
-97.05,140,20.4789726412
-23.0,140,20.2901623457
-127.65,69,18.9862064667
-114.1,11,8.30936164151
-117.85,64,20.0292124058
-142.0,38,19.7733542534
-155.3,49,15.6012453832
-111.0,9,13.0828176629
-142.3,40,19.4622519093
-69.15,140,19.7644969123
-108.0,8,7.61049219356
-153.0,49,14.5542537914
-89.05,26,21.1057590947
-119.0,13,17.2127984147
-127.0,20,15.8923759233
-90.0,52,12.6900447257
-144.75,36,17.5038123882
-109.4,8,9.11624301709
-129.0,23,7.94004319003
-118.2,24,9.79849898302
-82.5,27,17.8327158738
-176.0,58,14.7868705079
-98.25,76,20.4183068944
-187.0,69,13.7204975763
-114.0,11,9.69177695629
-123.4,19,14.966884102
-49.5,38,19.3839125993
-109.0,7,2.22768262519
-122.0,15,8.3955987814
-72.0,37,8.83831359629
-157.2,45,15.3705387653
-86.55,136,19.8737504701
-63.35,78,19.5645376767
265.85,30,23.7156271838
-124.0,21,12.4554804235
-107.0,5,8.54671663913
-127.9,140,14.8213884889
-132.0,25,11.9439713579
-99.15,86,17.690398771
-20.7,22,24.5342980525
-142.25,73,15.9091251708
-27.3,45,18.0865930681
-73.25,34,28.8962651171
-120.0,14,11.1890343938
51.6,60,22.6103399532
-102.0,2,-21.518432928
-117.0,13,8.11435770407
29.75,24,22.0643939119
-67.5,16,25.7643070176
-149.0,44,16.7100589983
-144.75,39,23.7903979519
-24.15,34,29.2107950167
180.6,16,42.7799326671
54.6,82,22.365538295
-39.45,37,34.5774903744
-151.75,49,33.2786797327
-91.6,138,26.5996531227
-18.5,15,32.1713606636
-115.0,13,25.0050575602
-70.8,94,21.8170654307
94.9,58,31.4555502788
-132.25,24,26.820032595
-120.0,19,13.8438665994
-77.5,21,26.7546060035
-134.8,24,15.9274592867
180.8,19,43.1877566962
-89.25,32,32.4091341312
-24.85,82,38.6848020707
-119.0,15,13.761160314
-91.25,34,25.2225273774
-22.7,129,28.5122796854
276.85,24,43.0072630197
-5.65,65,24.9787445562
-34.9,31,34.9679960206
-50.8,45,36.9857870072
319.0,68,37.2425451293
32.2,140,34.5873436323
37.25,141,30.9995464757
-56.0,52,23.648636117
-37.7,137,24.7215780318
28.35,62,29.3785665692
265.5,113,30.8856003866
-95.35,87,24.4805520252
-54.25,85,24.6374830311
-136.0,97,28.2047834615
26.05,140,20.9945980642
44.35,62,25.766294094
-99.2,51,21.019675673
183.6,15,43.5543563827
169.65,34,37.6987863728
-21.3,18,33.1093128061
43.9,97,25.5073672378
187.9,15,47.2745440145
-123.0,21,14.8378226015
-15.85,59,30.2257763651
41.25,60,28.2764569832
-65.55,82,33.5557377965
34.3,21,41.4729401557
150.6,44,29.8774724419
175.2,22,43.9833801969
-15.0,78,36.9073969853
-40.7,38,24.9523449929
-34.95,118,36.9887090375
59.65,46,42.7743518938
-82.95,62,32.77773857
-57.3,59,25.0545836421
-135.75,140,32.6037312713
-14.55,139,30.3043610542
-3.15,105,27.5872907102
-121.1,17,27.2748096623
-114.0,12,13.7865996103
-142.0,69,28.0272138693
-147.0,33,24.9239803772
-4.25,138,31.7192307881
-132.0,24,19.8509430366
138.5,41,36.2929487165
-130.0,20,19.0366300444
-119.55,20,20.0890999189
-116.55,98,24.9023132404
-179.55,73,15.7190422026
-100.8,57,20.3874855393
-186.5,140,23.7751850134
-64.75,100,22.8951472404
-182.0,72,21.0904776748
-117.0,13,10.9266688977
-92.3,49,23.7733718022
-130.65,108,22.9666472792
10.35,139,24.3114488165
-83.8,34,24.3664476171
-5.9,100,23.5573559571
-124.0,18,14.7738184067
-84.5,29,25.6739664721
-13.25,16,33.8084487234
-39.5,62,26.7885542925
-26.35,76,31.1807458637
-139.6,32,31.9717864214
-152.0,46,12.6687778347
-87.45,36,32.8809765917
-247.25,117,23.259035865
-177.75,108,22.9900764927
-119.8,19,20.6534131426
273.8,22,38.3283040677
-19.8,93,30.9720552137
180.0,20,43.435690201
-51.6,69,27.6133825494
-89.25,32,26.8533724361
168.6,25,45.4974215441
-131.25,24,21.8010364647
180.6,100,29.3992631889
244.5,43,36.769708889
-117.3,62,33.4761194386
9.15,90,24.4912408922
128.6,62,32.6500190256
-23.15,23,37.4244766885
-167.85,105,22.1684986002
-20.0,24,34.2011635998
26.95,31,30.9834259105
-54.45,52,25.2403661915
-26.25,30,31.4179778672
-90.15,47,31.798564207
-74.9,95,31.3892872227
-66.15,65,29.6803662975
-75.05,100,37.0500508549
116.5,78,38.8015223413
-133.0,29,30.1550714281
-176.75,140,25.0076842858
-14.1,73,30.8972809071
-37.0,140,34.3985482948
-137.9,35,12.0011127754
-146.0,36,18.7608187945
-22.8,102,27.4338545559
-171.0,53,19.3357334777
-57.25,37,32.7354654562
-130.75,140,25.8534285813
-146.0,28,17.2597538449
-84.25,66,26.9903244075
-39.7,38,27.6673480303
-115.8,13,22.89421692
-54.95,75,24.6904508325
-113.25,46,25.466341325
-116.8,14,18.0210264112
-142.0,36,18.1021077339
-156.35,116,24.1891786189
-185.25,72,26.0609352207
-120.9,54,28.2428910528
-125.1,125,19.5599155385
-119.0,13,13.0306405134
-132.9,102,23.7769571044
-162.25,51,24.4521777359
-143.45,40,26.3519059396
-137.05,34,19.4651259861
-115.2,13,15.1376157852
-71.25,18,23.4923172254
-116.0,10,12.9950315602
-161.0,45,15.2016960594
-120.9,19,14.4284293836
-125.8,25,17.8404121583
-187.9,76,23.1644781486
-20.9,46,20.0244684404
-131.2,31,20.431583422
152.4,46,36.9161982524
-102.0,2,-18.281897871
96.55,137,28.7761002823
127.8,66,26.8458147031
-153.0,37,14.535811587
302.65,49,30.6604010074
-106.0,4,0.0855237137102
-156.5,44,22.2665510937
-113.55,50,28.1587566968
239.4,46,31.8747731433
-142.25,44,28.7671979556
-123.6,20,15.7067439834
160.6,42,35.6375573082
-67.5,29,10.2615540717
-121.35,111,26.9332218736
-41.0,35,22.512342716
-131.1,26,17.2037423232
253.15,39,39.6606335904
174.4,23,39.7329115129
-93.5,102,31.6612873662
-54.7,137,29.7224129614
-107.55,7,8.06915636555
-115.6,18,12.0466167369
-223.0,97,21.9865632518
-129.8,24,22.0729658876
-121.0,24,16.8413652129
-108.2,44,24.1134623164
-84.3,28,22.6539558155
-152.0,40,23.6002411932
-62.75,62,26.6582700604
63.0,86,28.5490124873
-0.65,103,29.109314166
-119.0,16,24.1143067864
-5.1,45,23.0422410016
-138.0,28,23.2638742401
-124.1,21,20.330225841
158.1,106,33.255887505
-163.0,43,20.9661808498
-114.2,12,25.5563296725
-134.25,26,19.10498293
-127.0,20,21.189910509
-159.2,55,19.6140524766
-102.0,2,-19.4168159664
-245.0,109,19.5913488312
-126.0,16,15.8308171601
-44.75,79,26.1307494705
-133.25,72,24.3351349485
-29.7,70,25.2261542453
250.35,48,23.9613817192
-110.0,8,7.94473780017
-97.85,127,21.0632515194
-28.35,95,31.8381040039
89.45,137,27.2132157654
-28.2,44,23.0303954573
-84.75,97,25.797494018
191.9,79,41.3018221731
38.1,137,32.2105797765
-151.3,55,19.0083007568
-128.0,26,19.0224432291
-166.3,86,22.9675192945
-64.4,129,25.3662943852
-47.05,88,23.8646207463
54.2,139,23.7853600113
-36.6,123,23.8546439359
-135.25,67,26.502488124
-45.6,45,29.6304953122
-194.5,75,21.0728666171
-108.0,7,16.1047341048
-132.0,26,16.0687647796
-172.25,59,19.644715873
1.0,38,24.3842802673
-131.35,103,24.5960800497
-192.25,107,21.9346553501
-109.0,7,7.04822095361
143.85,92,21.8147862786
-87.0,70,22.5506989904
-68.0,137,24.5048940378
-83.25,67,24.7671069512
-22.75,19,30.4599137864
-107.0,5,8.92812345917
-114.45,15,30.1004696278
-39.15,77,19.0856475797
265.0,33,30.9859245935
9.75,53,30.9711156235
-18.75,64,30.0009719579
-61.25,10,33.9520112187
-41.25,137,32.9298366843
8.7,43,29.4604744215
163.4,34,32.7264872378
-38.95,81,30.8031520075
-139.6,124,24.3588121523
-139.0,30,22.0701574
-169.25,92,24.0691169899
-125.0,20,17.1989446158
-167.8,44,22.3459463722
-113.5,137,23.3140734506
-204.6,94,19.7739425003
168.4,25,31.9022067039
-125.25,58,20.2096880551
3.0,48,30.1128520862
-11.2,53,34.4078254747
-13.9,56,34.4330072348
-196.9,82,18.1262749235
-122.0,13,17.3844259813
-130.8,24,29.3434411236
113.75,72,27.4200170093
-159.0,41,22.1129546201
2.55,86,23.2583731673
154.15,42,27.678938113
-3.05,45,29.1154220857
283.3,89,25.9081275623
165.5,33,42.9431444647
161.15,38,42.7502314033
6.9,55,26.0729170177
230.45,21,44.1118467968
-24.35,30,26.7153731774
-61.3,55,29.886901476
183.4,16,53.0654983167
168.95,28,44.4470671145
374.3,30,31.1836392048
-53.7,113,31.7981039125
166.8,35,43.9707019582
232.2,21,41.358034221
187.9,15,51.4935183171
355.75,45,36.8519822794
-0.5,51,37.0929573366
294.15,86,46.4052724129
251.6,40,43.6587907188
-33.75,41,40.2365997616
-34.4,35,38.3943039246
-134.75,28,28.4374362916
185.9,18,54.555026829
-41.3,132,33.9489000515
-176.0,58,23.7002157772
-79.85,100,28.4282542646
276.15,22,46.9662725982
237.55,98,35.4723163334
-19.6,138,32.2599518083
432.6,52,26.7582147173
-39.05,137,37.78743905
-73.85,135,32.2864798953
23.35,136,32.2090371041
-133.0,30,25.0350477389
171.9,27,38.3428533336
263.15,33,32.2052411021
-116.0,12,16.912584699
275.15,83,36.8014138078
-18.3,118,26.6765705902
-61.8,110,29.4713967065
216.7,31,38.1764961982
191.65,91,52.7690048503
220.2,28,59.9464005407
-12.85,61,37.0196285251
15.3,85,32.6594943615
60.0,134,25.2650443891
1.95,134,29.5029825718
-145.0,37,25.0273506359
-160.75,91,29.2411294641
3.0,44,27.3261472754
-141.0,29,18.4549425027
-28.3,29,34.1016835428
-12.5,116,31.6533382376
-139.25,76,30.9320779689
-166.25,53,24.7137812687
-95.15,105,28.2396305309
-136.0,31,23.0100347971
-93.75,129,25.6637944498
-10.45,101,25.600070981
-192.5,118,24.4582653842
-147.3,78,23.5306634399
-124.0,22,18.5308428895
-211.0,81,19.0055396791
-163.0,48,20.3585271269
-44.95,37,25.1001088883
-47.85,44,24.6146301855
-182.8,67,18.3808814639
-128.85,23,18.4711827558
-141.0,34,20.3145056499
-147.05,37,20.2575349098
-152.0,46,18.3278912854
-165.0,51,15.2501729035
-115.0,16,11.6933088671
-124.0,21,14.8899112054
-114.0,10,4.79573736682
-57.3,103,24.5906786359
-129.5,137,22.4353353145
-149.0,43,20.552491543
125.45,97,26.8051219418
-178.0,56,19.9545250926
-115.85,96,25.7357874188
74.9,29,31.1602501441
-81.0,33,35.4448669104
-41.45,60,29.1872541368
-146.0,34,16.8626283274
-74.15,56,33.3335154086
-130.1,100,26.7314319871
-27.7,114,38.9108880985
15.8,121,25.4093383808
9.5,42,39.183982797
170.3,27,44.5736596402
408.3,39,37.8505485364
-119.0,17,12.6364023429
-127.65,27,22.3143649424
180.4,18,46.9898532074
10.95,71,43.4041496307
171.95,22,45.7618180906
-207.0,91,24.0972383713
-13.9,22,42.503748023
-134.25,135,26.0950513118
-38.1,28,35.6179477
-139.0,33,20.8882438991
4.15,39,33.3340132819
-31.35,62,32.3580060644
-55.15,92,25.8733449374
-22.55,70,31.6220842325
-153.0,39,17.1519108416
154.6,35,35.4191454339
-83.25,26,28.4923242019
-185.65,70,26.1477068191
-117.6,20,27.9823563628
-83.25,28,25.954117491
-123.0,19,15.1444422024
-72.0,136,26.3934310807
-74.35,62,22.0359872217
-224.5,93,21.7988898698
-109.0,7,6.78771843514
-63.5,109,26.0057304284
220.5,66,29.0306680541
-201.25,74,20.937621751
-166.0,46,21.3757355713
-150.2,37,19.1962414049
-11.85,68,24.805011728
-138.0,29,15.9141699418
211.05,75,29.0249674071
111.2,63,28.0562632842
132.6,103,25.6021596811
-116.0,13,19.8802070578
-24.95,132,28.4197133032
-176.25,65,21.8692930133
-82.7,72,25.5167484041
-150.25,40,22.4824222304
-64.5,62,26.513717755
-61.35,48,27.672046151
36.1,136,27.2594527606
-141.0,31,17.5634762525
82.15,103,27.4520699997
-21.65,26,31.4807466938
-63.2,116,26.8056110165
-129.0,25,20.4296916828
160.8,36,28.9987685526
175.55,22,36.3068255856
-133.6,76,25.3959775208
-124.0,19,17.918697846
-28.1,30,29.1257321688
276.15,23,35.5200622663
-259.0,46,19.1309101839
-80.8,126,26.5680040172
-40.7,35,31.7315421966
-29.9,45,34.5707635789
-24.15,28,27.6349069975
-34.7,40,35.6745398229
-22.55,26,29.148370077
113.7,126,34.4440771114
-133.0,25,14.7997620332
131.4,135,24.0898067096
-15.1,90,24.0797014544
-237.25,114,21.5261540483
-3.45,70,35.0343987397
-169.75,100,28.0242256487
258.75,43,29.9836620224
-124.0,32,27.4929986001
-105.5,49,20.1365625886
176.55,33,31.9239920166
-30.45,34,29.5244089083
-13.0,37,35.176582941
-4.05,135,27.6465337603
-132.15,94,22.3516105172
-25.4,30,29.5565278969
132.3,60,25.8444717427
4.2,135,23.5843787734
175.7,70,26.8520489513
-11.75,57,27.2444232452
-52.4,50,21.1507152546
-72.9,36,22.8913233785
-84.75,29,24.5372608115
-27.7,84,18.0410893409
-24.5,21,34.8074707598
-89.75,134,29.7332674647
-95.45,59,25.7641825505
-61.5,59,24.6737241347
-73.8,70,32.6451512255
-19.6,70,36.084259367
-46.3,45,30.0063596659
277.35,25,39.9937160408
-116.0,12,18.9961108324
-61.0,50,34.705387769
-132.5,31,30.1065419319
-171.2,52,25.230166769
-140.0,32,19.3061860594
-33.35,23,29.6822328005
7.95,136,21.4684477639
-132.75,28,21.4604296121
-100.2,101,25.4425643097
284.15,25,38.1181614632
2.8,43,35.7128220803
-37.05,57,33.6473404265
-4.05,51,35.3131259102
166.05,40,32.3056887353
67.55,37,38.1757575467
144.0,64,34.7140011761
-111.45,71,21.2448241187
283.2,67,31.278205386
247.55,50,37.2217976744
56.5,48,29.6192441979
221.55,55,45.1535070203
183.15,19,48.8455836038
174.2,25,38.6322804946
280.15,28,38.6845836597
189.3,13,67.1999616664
183.95,18,53.8809198148
-53.6,54,34.0635984658
188.8,15,64.7508055781
188.65,18,48.0842619121
175.2,26,47.5268017073
367.85,92,34.1746656336
-128.0,25,29.0552670225
187.95,16,52.5285229363
151.5,49,39.9598249694
-1.05,72,45.509662927
-65.25,14,46.102093662
-36.75,44,33.1215883805
-112.15,50,31.5466744649
19.1,39,39.3498059357
164.15,38,37.4146142798
0.95,118,38.5691228313
177.55,23,44.6695252544
-30.25,89,31.2662986496
223.55,30,46.5564062972
177.0,25,40.0237658566
179.35,18,53.2665247491
3.4,65,43.1768546228
35.95,74,30.0922969949
23.8,135,34.8335741619
-67.9,108,24.4599704038
219.25,29,43.5500000574
-26.45,29,40.9592055178
-121.0,18,28.78718496
171.15,25,48.6106697873
-106.25,41,35.8842412424
-112.0,10,17.3475568865
-3.45,135,37.0789892735
-154.15,124,30.3962997142
2.5,134,36.4371597943
-282.85,132,29.4674765608
154.8,42,30.7930852257
164.4,28,34.5520754858
-194.2,76,30.8524517954
37.85,133,31.3214459956
-60.35,86,28.9901484186
-205.25,115,30.7278196062
-120.35,110,32.9416496656
-124.0,16,20.1036302169
-217.1,100,26.0855887986
-22.45,35,28.5384672194
-35.75,32,29.3385704687
-39.4,131,25.1272870691
135.75,61,25.4043617845
-77.0,92,23.0622767253
130.8,80,23.6588489169
23.5,75,29.6552623981
2.65,43,33.0847216619
32.7,68,25.5924083417
-50.3,100,37.3781172585
-116.6,63,31.2351523651
-145.5,133,28.6952808546
-199.0,70,26.6421935309
-64.6,134,25.0013321493
-205.5,78,21.1445723889
-144.0,34,23.3810118762
-157.3,42,24.0215715841
130.9,53,30.2298145317
299.5,103,23.6541314205
-176.4,64,23.7574656425
-167.05,91,24.6334721313
-151.0,33,23.1013980344
-103.0,3,-4.39813760837
-62.05,58,27.6540916839
252.65,44,33.2773909764
147.75,40,32.7136071675
171.5,29,32.720254298
211.15,111,25.1862771688
-138.55,72,32.5206594794
318.0,33,34.8868140182
-69.65,81,28.2699342344
-212.0,82,23.2487139337
-233.8,118,25.7419749935
-144.0,30,17.9558835618
-114.0,12,9.09763433533
-97.5,135,20.3960148934
-166.0,40,20.0858774357
74.1,133,25.6019747698
214.35,98,26.6629888047
232.4,31,40.9008900015
-165.0,49,17.9974745371
122.65,60,28.0685428878
18.55,132,26.8
